cds	rtype	schoolname	districtname	countyname	charter_flag	coe_flag	studentgroup	currdenom	currstatus	priordenom	priorstatus	change	statuslevel	changelevel	color	box	caa_denom	caa_level1_num	caa_level1_pct	caa_level2_num	caa_level2_pct	caa_level3_num	caa_level3_pct	ReportingYear	X26
118	S	school_080	district_1	county_1	NA	NA	FI	11	28.6	15	37	-8.4	4	2	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
118	S	school_080	district_1	county_1	NA	NA	FOS	2	NA	1	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
118	S	school_080	district_1	county_1	NA	NA	HI	107	19.5	91	8.4	11.2	4	4	4	90	NA	NA	NA	NA	NA	NA	NA	2017f	NA
118	S	school_080	district_1	county_1	NA	NA	HOM	1	NA	2	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
118	S	school_080	district_1	county_1	NA	NA	MR	72	112.5	60	92.6	20	5	5	5	50	NA	NA	NA	NA	NA	NA	NA	2017f	NA
118	S	school_080	district_1	county_1	NA	NA	PI	12	-3.2	9	NA	NA	3	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
118	S	school_080	district_1	county_1	NA	NA	RFP	138	81	137	76.8	4.2	5	4	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
118	S	school_080	district_1	county_1	NA	NA	SED	63	-29.6	63	-29.4	-0.2	2	3	2	180	NA	NA	NA	NA	NA	NA	NA	2017f	NA
118	S	school_080	district_1	county_1	NA	NA	SWD	88	-16	99	-4.2	-11.8	3	2	3	120	NA	NA	NA	NA	NA	NA	NA	2017f	NA
118	S	school_080	district_1	county_1	NA	NA	WH	380	86.2	407	82	4.1	5	4	5	40	NA	NA	NA	NA	NA	NA	NA	2017f	NA
025	S	school_108	district_1	county_1	NA	NA	AA	4	NA	5	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
025	S	school_108	district_1	county_1	NA	NA	ALL	237	72.3	248	78	-5.7	5	2	4	20	2	NA	NA	NA	NA	NA	NA	2017f	NA
025	S	school_108	district_1	county_1	NA	NA	AS	75	95.7	81	97.5	-1.8	5	3	5	30	NA	NA	NA	NA	NA	NA	NA	2017f	NA
025	S	school_108	district_1	county_1	NA	NA	EL	54	49.7	54	55.9	-6.2	5	2	4	20	NA	NA	NA	NA	NA	NA	NA	2017f	NA
025	S	school_108	district_1	county_1	NA	NA	ELO	17	46.2	27	60.4	-14.2	5	2	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
025	S	school_108	district_1	county_1	NA	NA	EO	162	77.9	172	79.6	-1.7	5	3	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
025	S	school_108	district_1	county_1	NA	NA	FI	2	NA	2	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
025	S	school_108	district_1	county_1	NA	NA	FOS	1	NA	0	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
025	S	school_108	district_1	county_1	NA	NA	HI	28	7.4	32	29.5	-22.1	4	1	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
025	S	school_108	district_1	county_1	NA	NA	HOM	1	NA	1	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
025	S	school_108	district_1	county_1	NA	NA	MR	29	81.8	22	96.5	-14.8	5	2	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
025	S	school_108	district_1	county_1	NA	NA	RFP	37	51.3	27	51.5	-0.2	5	3	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
025	S	school_108	district_1	county_1	NA	NA	SED	24	6.8	24	3.3	3.5	4	4	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
025	S	school_108	district_1	county_1	NA	NA	SWD	28	11.6	24	22.8	-11.2	4	2	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
025	S	school_108	district_1	county_1	NA	NA	WH	99	74.6	104	80.2	-5.6	5	2	4	20	NA	NA	NA	NA	NA	NA	NA	2017f	NA
166	S	school_048	district_1	county_1	NA	NA	AA	6	NA	3	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
166	S	school_048	district_1	county_1	NA	NA	ALL	135	-5.5	127	7.8	-13.3	3	2	3	120	6	NA	NA	NA	NA	NA	NA	2017f	NA
166	S	school_048	district_1	county_1	NA	NA	AS	22	69.2	24	56.8	12.4	5	4	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
166	S	school_048	district_1	county_1	NA	NA	EL	50	-38.2	42	-34.7	-3.4	2	2	2	170	NA	NA	NA	NA	NA	NA	NA	2017f	NA
166	S	school_048	district_1	county_1	NA	NA	ELO	29	-72.7	33	-61.8	-11	2	2	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
166	S	school_048	district_1	county_1	NA	NA	EO	75	10.8	77	22.4	-11.6	4	2	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
166	S	school_048	district_1	county_1	NA	NA	FOS	1	NA	0	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
166	S	school_048	district_1	county_1	NA	NA	HI	51	-60.3	42	-40.5	-19.8	2	1	2	160	NA	NA	NA	NA	NA	NA	NA	2017f	NA
166	S	school_048	district_1	county_1	NA	NA	HOM	2	NA	1	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
166	S	school_048	district_1	county_1	NA	NA	MR	6	NA	8	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
166	S	school_048	district_1	county_1	NA	NA	PI	3	NA	3	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
166	S	school_048	district_1	county_1	NA	NA	RFP	21	9.6	9	NA	NA	4	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
166	S	school_048	district_1	county_1	NA	NA	SED	44	-71.6	37	-59.1	-12.5	2	2	2	170	NA	NA	NA	NA	NA	NA	NA	2017f	NA
166	S	school_048	district_1	county_1	NA	NA	SWD	35	-78.4	30	-59.4	-19	2	1	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
166	S	school_048	district_1	county_1	NA	NA	WH	47	21.9	46	30.4	-8.5	4	2	4	70	NA	NA	NA	NA	NA	NA	NA	2017f	NA
033	S	school_075	district_1	county_1	NA	NA	AA	11	-26.6	11	-85	58.4	2	5	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
033	S	school_075	district_1	county_1	NA	NA	AI	1	NA	0	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
033	S	school_075	district_1	county_1	NA	NA	ALL	691	85.1	715	78.8	6.2	5	4	5	40	5	NA	NA	NA	NA	NA	NA	2017f	NA
033	S	school_075	district_1	county_1	NA	NA	AS	254	134.4	271	122.8	11.6	5	4	5	40	NA	NA	NA	NA	NA	NA	NA	2017f	NA
033	S	school_075	district_1	county_1	NA	NA	EL	148	17.8	158	23.2	-5.4	4	2	4	70	NA	NA	NA	NA	NA	NA	NA	2017f	NA
033	S	school_075	district_1	county_1	NA	NA	ELO	24	-25.6	30	51.1	-76.8	2	1	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
033	S	school_075	district_1	county_1	NA	NA	EO	404	92.7	425	86.4	6.3	5	4	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
033	S	school_075	district_1	county_1	NA	NA	FI	9	NA	7	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
033	S	school_075	district_1	county_1	NA	NA	HI	99	-27.8	94	-33.4	5.6	2	4	3	190	NA	NA	NA	NA	NA	NA	NA	2017f	NA
033	S	school_075	district_1	county_1	NA	NA	HOM	2	NA	2	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
033	S	school_075	district_1	county_1	NA	NA	MR	66	93.6	63	101.4	-7.7	5	2	4	20	NA	NA	NA	NA	NA	NA	NA	2017f	NA
033	S	school_075	district_1	county_1	NA	NA	RFP	124	26.2	128	16.7	9.5	4	4	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
033	S	school_075	district_1	county_1	NA	NA	SED	79	-44.7	81	-44.5	-0.2	2	3	2	180	NA	NA	NA	NA	NA	NA	NA	2017f	NA
033	S	school_075	district_1	county_1	NA	NA	SWD	71	-42	77	-56.2	14.2	2	4	3	190	NA	NA	NA	NA	NA	NA	NA	2017f	NA
033	S	school_075	district_1	county_1	NA	NA	WH	251	84	266	76.9	7.1	5	4	5	40	NA	NA	NA	NA	NA	NA	NA	2017f	NA
111	D	NA	district_1	county_1	NA	NA	AA	1655	-107	1778	-105.7	-1.2	1	3	1	230	NA	NA	NA	NA	NA	NA	NA	2017f	NA
111	D	NA	district_1	county_1	NA	NA	AI	68	-36	83	-45.6	9.5	2	4	3	190	NA	NA	NA	NA	NA	NA	NA	2017f	NA
111	D	NA	district_1	county_1	NA	NA	ALL	22281	-7.5	22377	-9.6	2.2	3	3	3	130	182	117	64.3	54	29.7	11	6	2017f	NA
111	D	NA	district_1	county_1	NA	NA	AS	8414	42.2	8500	38.5	3.7	5	4	5	40	NA	NA	NA	NA	NA	NA	NA	2017f	NA
111	D	NA	district_1	county_1	NA	NA	EL	10176	-31.7	10830	-27.5	-4.2	2	2	2	170	NA	NA	NA	NA	NA	NA	NA	2017f	NA
111	D	NA	district_1	county_1	NA	NA	ELO	5884	-64.1	5028	-72	7.9	2	4	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
111	D	NA	district_1	county_1	NA	NA	EO	9305	-3.5	9220	-6.6	3.1	3	4	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
111	D	NA	district_1	county_1	NA	NA	FI	889	-15.4	965	-18.6	3.1	3	4	4	140	NA	NA	NA	NA	NA	NA	NA	2017f	NA
111	D	NA	district_1	county_1	NA	NA	FOS	126	-107.8	41	-124.2	16.4	1	5	2	250	NA	NA	NA	NA	NA	NA	NA	2017f	NA
111	D	NA	district_1	county_1	NA	NA	HI	6003	-76	5983	-73.5	-2.5	2	3	2	180	NA	NA	NA	NA	NA	NA	NA	2017f	NA
111	D	NA	district_1	county_1	NA	NA	HOM	891	-95.2	884	-91.5	-3.7	1	2	1	220	NA	NA	NA	NA	NA	NA	NA	2017f	NA
111	D	NA	district_1	county_1	NA	NA	MR	994	11.6	866	3.4	8.2	4	4	4	90	NA	NA	NA	NA	NA	NA	NA	2017f	NA
111	D	NA	district_1	county_1	NA	NA	PI	253	-85.2	258	-76.1	-9	2	2	2	170	NA	NA	NA	NA	NA	NA	NA	2017f	NA
111	D	NA	district_1	county_1	NA	NA	RFP	4292	12.7	5802	11.1	1.6	4	3	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
111	D	NA	district_1	county_1	NA	NA	SED	12318	-37.4	13563	-36.9	-0.5	2	3	2	180	NA	NA	NA	NA	NA	NA	NA	2017f	NA
111	D	NA	district_1	county_1	NA	NA	SWD	2917	-101.8	2802	-105.5	3.7	1	4	2	240	NA	NA	NA	NA	NA	NA	NA	2017f	NA
111	D	NA	district_1	county_1	NA	NA	WH	3373	39.6	3310	35.4	4.2	5	4	5	40	NA	NA	NA	NA	NA	NA	NA	2017f	NA
023	S	school_002	district_1	county_1	NA	NA	AA	5	NA	3	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
023	S	school_002	district_1	county_1	NA	NA	ALL	222	15.3	238	19	-3.7	4	2	4	70	0	NA	NA	NA	NA	NA	NA	2017f	NA
023	S	school_002	district_1	county_1	NA	NA	AS	84	25	97	39.1	-14	4	2	4	70	NA	NA	NA	NA	NA	NA	NA	2017f	NA
023	S	school_002	district_1	county_1	NA	NA	EL	70	6.4	77	10.2	-3.8	4	2	4	70	NA	NA	NA	NA	NA	NA	NA	2017f	NA
023	S	school_002	district_1	county_1	NA	NA	ELO	51	-5.8	52	-10.3	4.5	3	4	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
023	S	school_002	district_1	county_1	NA	NA	EO	138	18.8	144	19.5	-0.7	4	3	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
023	S	school_002	district_1	county_1	NA	NA	FI	8	NA	8	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
023	S	school_002	district_1	county_1	NA	NA	FOS	2	NA	0	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
023	S	school_002	district_1	county_1	NA	NA	HI	30	-10.7	25	-27.6	16.9	3	5	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
023	S	school_002	district_1	county_1	NA	NA	HOM	1	NA	1	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
023	S	school_002	district_1	county_1	NA	NA	MR	21	-4.2	19	-7	2.8	3	3	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
023	S	school_002	district_1	county_1	NA	NA	RFP	19	39.2	25	53	-13.9	5	2	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
023	S	school_002	district_1	county_1	NA	NA	SED	70	-6	71	-4.5	-1.5	3	3	3	130	NA	NA	NA	NA	NA	NA	NA	2017f	NA
023	S	school_002	district_1	county_1	NA	NA	SWD	28	-30.8	38	-28	-2.8	2	3	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
023	S	school_002	district_1	county_1	NA	NA	WH	69	26	81	22.5	3.5	4	4	4	90	NA	NA	NA	NA	NA	NA	NA	2017f	NA
005	S	school_011	district_1	county_1	NA	NA	AA	2	NA	2	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
005	S	school_011	district_1	county_1	NA	NA	ALL	200	71.8	198	60.2	11.7	5	4	5	40	0	NA	NA	NA	NA	NA	NA	2017f	NA
005	S	school_011	district_1	county_1	NA	NA	AS	130	74.5	137	63.2	11.3	5	4	5	40	NA	NA	NA	NA	NA	NA	NA	2017f	NA
005	S	school_011	district_1	county_1	NA	NA	EL	68	62.9	73	56.7	6.2	5	4	5	40	NA	NA	NA	NA	NA	NA	NA	2017f	NA
005	S	school_011	district_1	county_1	NA	NA	ELO	33	42	18	23.2	18.8	5	5	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
005	S	school_011	district_1	county_1	NA	NA	EO	80	63.8	76	59.5	4.3	5	4	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
005	S	school_011	district_1	county_1	NA	NA	HI	5	NA	8	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
005	S	school_011	district_1	county_1	NA	NA	MR	22	87	17	54.5	32.5	5	5	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
005	S	school_011	district_1	county_1	NA	NA	RFP	35	82.7	55	67.7	15	5	5	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
005	S	school_011	district_1	county_1	NA	NA	SED	35	41.5	27	46.7	-5.3	5	2	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
005	S	school_011	district_1	county_1	NA	NA	SWD	7	NA	8	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
005	S	school_011	district_1	county_1	NA	NA	WH	37	63.5	29	62.4	1.1	5	3	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
006	S	school_103	district_1	county_1	NA	NA	AA	7	NA	5	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
006	S	school_103	district_1	county_1	NA	NA	AI	1	NA	1	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
006	S	school_103	district_1	county_1	NA	NA	ALL	71	-6.7	53	8.1	-14.8	3	2	3	120	0	NA	NA	NA	NA	NA	NA	2017f	NA
006	S	school_103	district_1	county_1	NA	NA	AS	3	NA	4	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
006	S	school_103	district_1	county_1	NA	NA	EL	15	-17.6	7	NA	NA	3	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
006	S	school_103	district_1	county_1	NA	NA	ELO	13	-24.2	7	NA	NA	3	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
006	S	school_103	district_1	county_1	NA	NA	EO	54	-7	43	11.6	-18.5	3	1	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
006	S	school_103	district_1	county_1	NA	NA	FI	1	NA	0	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
006	S	school_103	district_1	county_1	NA	NA	FOS	1	NA	1	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
006	S	school_103	district_1	county_1	NA	NA	HI	12	-4.3	8	NA	NA	3	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
006	S	school_103	district_1	county_1	NA	NA	HOM	3	NA	3	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
006	S	school_103	district_1	county_1	NA	NA	MR	6	NA	4	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
006	S	school_103	district_1	county_1	NA	NA	RFP	2	NA	0	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
006	S	school_103	district_1	county_1	NA	NA	SED	26	-32.4	19	-15.3	-17.1	2	1	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
006	S	school_103	district_1	county_1	NA	NA	SWD	17	-45.4	11	-10.1	-35.3	2	1	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
006	S	school_103	district_1	county_1	NA	NA	WH	38	-5.1	30	22.1	-27.2	3	1	3	110	NA	NA	NA	NA	NA	NA	NA	2017f	NA
171	S	school_114	district_1	county_1	NA	NA	AA	89	-188.1	68	-163.3	-24.8	1	1	1	210	NA	NA	NA	NA	NA	NA	NA	2017f	NA
171	S	school_114	district_1	county_1	NA	NA	AI	3	NA	4	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
171	S	school_114	district_1	county_1	NA	NA	ALL	226	-133.2	178	-111.4	-21.8	1	1	1	210	0	NA	NA	NA	NA	NA	NA	2017f	NA
171	S	school_114	district_1	county_1	NA	NA	AS	17	-37.8	15	-42.1	4.3	2	4	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
171	S	school_114	district_1	county_1	NA	NA	EL	56	-113.8	48	-112.2	-1.5	1	3	1	230	NA	NA	NA	NA	NA	NA	NA	2017f	NA
171	S	school_114	district_1	county_1	NA	NA	ELO	30	-153.9	21	-183.1	29.2	1	5	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
171	S	school_114	district_1	county_1	NA	NA	EO	159	-148.6	125	-117.2	-31.5	1	1	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
171	S	school_114	district_1	county_1	NA	NA	FI	11	-51.5	8	NA	NA	2	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
171	S	school_114	district_1	county_1	NA	NA	FOS	4	NA	0	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
171	S	school_114	district_1	county_1	NA	NA	HI	67	-119.5	48	-106.9	-12.6	1	2	1	220	NA	NA	NA	NA	NA	NA	NA	2017f	NA
171	S	school_114	district_1	county_1	NA	NA	HOM	15	-181.1	11	-121.6	-59.5	1	1	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
171	S	school_114	district_1	county_1	NA	NA	MR	16	-92	17	-47.1	-44.9	2	1	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
171	S	school_114	district_1	county_1	NA	NA	PI	8	NA	6	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
171	S	school_114	district_1	county_1	NA	NA	RFP	26	-67.4	27	-57.1	-10.3	2	2	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
171	S	school_114	district_1	county_1	NA	NA	SED	160	-149.6	142	-128.6	-21.1	1	1	1	210	NA	NA	NA	NA	NA	NA	NA	2017f	NA
171	S	school_114	district_1	county_1	NA	NA	SWD	50	-207.1	36	-182.6	-24.5	1	1	1	210	NA	NA	NA	NA	NA	NA	NA	2017f	NA
171	S	school_114	district_1	county_1	NA	NA	WH	8	NA	7	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
135	S	school_069	district_1	county_1	NA	NA	AA	2	NA	3	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
135	S	school_069	district_1	county_1	NA	NA	ALL	251	38	256	38.1	0	5	3	5	30	2	NA	NA	NA	NA	NA	NA	2017f	NA
135	S	school_069	district_1	county_1	NA	NA	AS	131	50	145	39.8	10.2	5	4	5	40	NA	NA	NA	NA	NA	NA	NA	2017f	NA
135	S	school_069	district_1	county_1	NA	NA	EL	84	33.7	96	24.6	9.1	4	4	4	90	NA	NA	NA	NA	NA	NA	NA	2017f	NA
135	S	school_069	district_1	county_1	NA	NA	ELO	39	1.8	30	-27.7	29.6	4	5	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
135	S	school_069	district_1	county_1	NA	NA	EO	146	34.4	145	41.4	-7	4	2	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
135	S	school_069	district_1	county_1	NA	NA	FI	5	NA	4	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
135	S	school_069	district_1	county_1	NA	NA	HI	23	5.1	20	3.3	1.9	4	3	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
135	S	school_069	district_1	county_1	NA	NA	MR	13	34.8	12	75.2	-40.3	4	1	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
135	S	school_069	district_1	county_1	NA	NA	PI	3	NA	3	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
135	S	school_069	district_1	county_1	NA	NA	RFP	45	61.3	66	48.3	12.9	5	4	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
135	S	school_069	district_1	county_1	NA	NA	SED	79	16.9	87	21.2	-4.3	4	2	4	70	NA	NA	NA	NA	NA	NA	NA	2017f	NA
135	S	school_069	district_1	county_1	NA	NA	SWD	29	-12.8	27	-0.5	-12.3	3	2	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
135	S	school_069	district_1	county_1	NA	NA	WH	66	31	64	47.2	-16.2	4	1	4	60	NA	NA	NA	NA	NA	NA	NA	2017f	NA
019	S	school_107	district_1	county_1	NA	NA	AA	4	NA	8	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
019	S	school_107	district_1	county_1	NA	NA	AI	2	NA	2	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
019	S	school_107	district_1	county_1	NA	NA	ALL	237	17.3	226	11.8	5.5	4	4	4	90	2	NA	NA	NA	NA	NA	NA	2017f	NA
019	S	school_107	district_1	county_1	NA	NA	AS	2	NA	6	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
019	S	school_107	district_1	county_1	NA	NA	EL	86	-45	88	-38.4	-6.6	2	2	2	170	NA	NA	NA	NA	NA	NA	NA	2017f	NA
019	S	school_107	district_1	county_1	NA	NA	ELO	69	-53.6	55	-59	5.4	2	4	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
019	S	school_107	district_1	county_1	NA	NA	EO	122	51	112	40.4	10.5	5	4	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
019	S	school_107	district_1	county_1	NA	NA	FI	4	NA	4	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
019	S	school_107	district_1	county_1	NA	NA	FOS	2	NA	0	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
019	S	school_107	district_1	county_1	NA	NA	HI	117	-22.8	105	-25.8	2.9	3	3	3	130	NA	NA	NA	NA	NA	NA	NA	2017f	NA
019	S	school_107	district_1	county_1	NA	NA	HOM	2	NA	2	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
019	S	school_107	district_1	county_1	NA	NA	MR	11	48	14	43.5	4.5	5	4	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
019	S	school_107	district_1	county_1	NA	NA	PI	1	NA	1	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
019	S	school_107	district_1	county_1	NA	NA	RFP	17	-10	33	-3.9	-6.1	3	2	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
019	S	school_107	district_1	county_1	NA	NA	SED	83	-43.5	96	-39.4	-4.1	2	2	2	170	NA	NA	NA	NA	NA	NA	NA	2017f	NA
019	S	school_107	district_1	county_1	NA	NA	SWD	33	-62.3	30	-80.9	18.7	2	5	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
019	S	school_107	district_1	county_1	NA	NA	WH	85	63	80	60.5	2.5	5	3	5	30	NA	NA	NA	NA	NA	NA	NA	2017f	NA
156	S	school_148	district_1	county_1	NA	NA	AA	2	NA	5	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
156	S	school_148	district_1	county_1	NA	NA	ALL	202	35.3	207	29.5	5.9	5	4	5	40	0	NA	NA	NA	NA	NA	NA	2017f	NA
156	S	school_148	district_1	county_1	NA	NA	AS	78	30.3	93	18.4	11.9	4	4	4	90	NA	NA	NA	NA	NA	NA	NA	2017f	NA
156	S	school_148	district_1	county_1	NA	NA	EL	63	19.5	75	11	8.5	4	4	4	90	NA	NA	NA	NA	NA	NA	NA	2017f	NA
156	S	school_148	district_1	county_1	NA	NA	ELO	36	-13.6	38	-31.4	17.8	3	5	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
156	S	school_148	district_1	county_1	NA	NA	EO	126	38	123	35.2	2.8	5	3	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
156	S	school_148	district_1	county_1	NA	NA	FI	2	NA	2	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
156	S	school_148	district_1	county_1	NA	NA	HI	26	8.7	24	20.6	-11.9	4	2	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
156	S	school_148	district_1	county_1	NA	NA	HOM	2	NA	1	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
156	S	school_148	district_1	county_1	NA	NA	MR	20	66.4	13	76	-9.7	5	2	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
156	S	school_148	district_1	county_1	NA	NA	RFP	27	63.6	37	54.6	9	5	4	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
156	S	school_148	district_1	county_1	NA	NA	SED	64	5.1	82	-2.7	7.8	4	4	4	90	NA	NA	NA	NA	NA	NA	NA	2017f	NA
156	S	school_148	district_1	county_1	NA	NA	SWD	31	-10.4	24	-21.7	11.3	3	4	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
156	S	school_148	district_1	county_1	NA	NA	WH	73	42	67	44.5	-2.5	5	3	5	30	NA	NA	NA	NA	NA	NA	NA	2017f	NA
115	S	school_047	district_1	county_1	NA	NA	AA	45	-122.9	40	-121.3	-1.6	1	3	1	230	NA	NA	NA	NA	NA	NA	NA	2017f	NA
115	S	school_047	district_1	county_1	NA	NA	AI	2	NA	3	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
115	S	school_047	district_1	county_1	NA	NA	ALL	364	-56.5	365	-57.5	1	2	3	2	180	0	NA	NA	NA	NA	NA	NA	2017f	NA
